number,filename_json,filename_img,init_status,annotation_x_start,annotation_x_stop,annotation_y_start,annotation_y_stop,observed_status,observed_annotation,same_result
1838,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5739F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5739F.png.json,-,-,-,-,-,-,-,1
1839,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5740A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5740A.png.json,-,-,-,-,-,-,-,1
1840,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5740B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5740B.png.json,-,-,-,-,-,-,-,1
1841,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5740C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5740C.png.json,-,-,-,-,-,-,-,1
1842,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5740D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5740D.png.json,-,-,-,-,-,-,-,1
1843,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5740E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5740E.png.json,-,-,-,-,-,-,-,1
1844,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5740F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5740F.png.json,-,-,-,-,-,-,-,1
1845,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5741A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5741A.png.json,-,-,-,-,-,-,-,1
1846,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5741B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5741B.png.json,-,-,-,-,-,-,-,1
1847,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5741C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5741C.png.json,-,-,-,-,-,-,-,1
1848,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5741D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5741D.png.json,-,-,-,-,-,-,-,1
1849,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5741E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5741E.png.json,-,-,-,-,-,-,-,1
1850,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5741F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5741F.png.json,-,-,-,-,-,-,-,1
1851,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5742A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5742A.png.json,-,-,-,-,-,-,-,1
1852,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5742B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5742B.png.json,-,-,-,-,-,-,-,1
1853,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5742C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5742C.png.json,-,-,-,-,-,-,-,1
1854,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5742D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5742D.png.json,-,-,-,-,-,-,-,1
1855,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5742E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5742E.png.json,-,-,-,-,-,-,-,1
1856,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5742F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5742F.png.json,-,-,-,-,-,-,-,1
1857,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5743A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5743A.png.json,-,-,-,-,-,-,-,1
1858,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5743B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5743B.png.json,-,-,-,-,-,-,-,1
1859,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5743C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5743C.png.json,-,-,-,-,-,-,-,1
1860,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5743D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5743D.png.json,-,-,-,-,-,-,-,1
1861,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5743E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5743E.png.json,-,-,-,-,-,-,-,1
1862,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5743F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5743F.png.json,-,-,-,-,-,-,-,1
1863,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5744A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5744A.png.json,-,-,-,-,-,-,-,1
1864,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5744B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5744B.png.json,-,-,-,-,-,-,-,1
1865,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5744C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5744C.png.json,-,-,-,-,-,-,-,1
1866,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5744D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5744D.png.json,-,-,-,-,-,-,-,1
1867,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5744E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5744E.png.json,-,-,-,-,-,-,-,1
1868,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5744F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5744F.png.json,-,-,-,-,-,-,-,1
1869,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5745A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5745A.png.json,-,-,-,-,-,-,-,1
1870,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5745B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5745B.png.json,-,-,-,-,-,-,-,1
1871,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5745C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5745C.png.json,-,-,-,-,-,-,-,1
1872,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5745D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5745D.png.json,-,-,-,-,-,-,-,1
1873,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5745E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5745E.png.json,-,-,-,-,-,-,-,1
1874,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5745F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5745F.png.json,-,-,-,-,-,-,-,1
1875,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5746A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5746A.png.json,-,-,-,-,-,-,-,1
1876,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5746B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5746B.png.json,-,-,-,-,-,-,-,1
1877,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5746C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5746C.png.json,-,-,-,-,-,-,-,1
1878,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5746D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5746D.png.json,-,-,-,-,-,-,-,1
1879,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5746E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5746E.png.json,-,-,-,-,-,-,-,1
1880,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5746F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5746F.png.json,-,-,-,-,-,-,-,1
1881,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5747A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5747A.png.json,-,-,-,-,-,-,-,1
1882,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5747B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5747B.png.json,-,-,-,-,-,-,-,1
1883,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5747D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5747D.png.json,-,-,-,-,-,-,-,1
1884,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5747E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5747E.png.json,-,-,-,-,-,-,-,1
1885,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5747F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5747F.png.json,-,-,-,-,-,-,-,1
1886,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5748A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5748A.png.json,-,-,-,-,-,-,-,1
1887,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5748B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5748B.png.json,-,-,-,-,-,-,-,1
1888,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5748C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5748C.png.json,-,-,-,-,-,-,-,1
1889,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5748D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5748D.png.json,-,-,-,-,-,-,-,1
1890,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5748E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5748E.png.json,-,-,-,-,-,-,-,1
1891,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5748F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5748F.png.json,-,-,-,-,-,-,-,1
1892,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5749A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5749A.png.json,-,-,-,-,-,-,-,1
1893,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5749B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5749B.png.json,-,-,-,-,-,-,-,1
1894,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5749C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5749C.png.json,-,-,-,-,-,-,-,1
1895,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5749D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5749D.png.json,-,-,-,-,-,-,-,1
1896,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5749E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5749E.png.json,-,-,-,-,-,-,-,1
1897,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5749F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5749F.png.json,-,-,-,-,-,-,-,1
1898,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5750A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5750A.png.json,-,-,-,-,-,-,-,1
1899,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5750B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5750B.png.json,-,-,-,-,-,-,-,1
1900,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5750C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5750C.png.json,-,-,-,-,-,-,-,1
1901,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5750D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5750D.png.json,-,-,-,-,-,-,-,1
1902,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5750E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5750E.png.json,-,-,-,-,-,-,-,1
1903,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5750F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5750F.png.json,-,-,-,-,-,-,-,1
1904,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5751A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5751A.png.json,-,-,-,-,-,-,-,1
1905,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5751B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5751B.png.json,-,-,-,-,-,-,-,1
1906,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5751C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5751C.png.json,-,-,-,-,-,-,-,1
1907,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5751D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5751D.png.json,Warping,635,853,791,841,Warping,0,1
1908,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5751E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5751E.png.json,-,-,-,-,-,-,-,1
1909,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5751F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5751F.png.json,-,-,-,-,-,-,-,1
1910,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5752A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5752A.png.json,-,-,-,-,-,-,-,1
1911,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5752B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5752B.png.json,-,-,-,-,-,-,-,1
1912,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5752C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5752C.png.json,-,-,-,-,-,-,-,1
1913,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5752D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5752D.png.json,-,-,-,-,-,-,-,1
1914,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5752E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5752E.png.json,-,-,-,-,-,-,-,1
1915,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5752F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5752F.png.json,-,-,-,-,-,-,-,1
1916,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5753A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5753A.png.json,-,-,-,-,-,-,-,1
1917,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5753B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5753B.png.json,-,-,-,-,-,-,-,1
1918,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5753C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5753C.png.json,-,-,-,-,-,-,-,1
1919,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5753D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5753D.png.json,-,-,-,-,-,-,-,1
1920,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5753E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5753E.png.json,-,-,-,-,-,-,-,1
1921,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5753F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5753F.png.json,-,-,-,-,-,-,-,1
1922,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5754A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5754A.png.json,-,-,-,-,-,-,-,1
1923,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5754B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5754B.png.json,-,-,-,-,-,-,-,1
1924,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5754C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5754C.png.json,-,-,-,-,-,-,-,1
1925,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5754D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5754D.png.json,-,-,-,-,-,-,-,1
1926,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5754E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5754E.png.json,-,-,-,-,-,-,-,1
1927,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5754F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5754F.png.json,-,-,-,-,-,-,-,1
1928,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5755A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5755A.png.json,-,-,-,-,-,-,-,1
1929,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5755B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5755B.png.json,-,-,-,-,-,-,-,1
1930,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5755C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5755C.png.json,-,-,-,-,-,-,-,1
1931,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5755D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5755D.png.json,-,-,-,-,-,-,-,1
1932,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5755E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5755E.png.json,-,-,-,-,-,-,-,1
1933,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5755F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5755F.png.json,-,-,-,-,-,Etc_Print Error,-,0
1934,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5756A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5756A.png.json,-,-,-,-,-,-,-,1
1935,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5756B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL3XXXXXX5756B.png.json,-,-,-,-,-,-,-,1
